State,Industry,Series ID,Month,Turnover
Tasmania,Takeaway food services,A3349835L,2016 Jan,25.4
Tasmania,Takeaway food services,A3349835L,2016 Feb,24.2
Tasmania,Takeaway food services,A3349835L,2016 Mar,25.3
Tasmania,Takeaway food services,A3349835L,2016 Apr,25.1
Tasmania,Takeaway food services,A3349835L,2016 May,24.8
Tasmania,Takeaway food services,A3349835L,2016 Jun,24.3
Tasmania,Takeaway food services,A3349835L,2016 Jul,28.6
Tasmania,Takeaway food services,A3349835L,2016 Aug,27.3
Tasmania,Takeaway food services,A3349835L,2016 Sep,27.1
Tasmania,Takeaway food services,A3349835L,2016 Oct,27
Tasmania,Takeaway food services,A3349835L,2016 Nov,26.8
Tasmania,Takeaway food services,A3349835L,2016 Dec,31.6
Tasmania,Takeaway food services,A3349835L,2017 Jan,28
Tasmania,Takeaway food services,A3349835L,2017 Feb,25.5
Tasmania,Takeaway food services,A3349835L,2017 Mar,26.7
Tasmania,Takeaway food services,A3349835L,2017 Apr,27.6
Tasmania,Takeaway food services,A3349835L,2017 May,28.7
Tasmania,Takeaway food services,A3349835L,2017 Jun,27.8
Tasmania,Takeaway food services,A3349835L,2017 Jul,31.8
Tasmania,Takeaway food services,A3349835L,2017 Aug,30.7
Tasmania,Takeaway food services,A3349835L,2017 Sep,30.6
Tasmania,Takeaway food services,A3349835L,2017 Oct,30.1
Tasmania,Takeaway food services,A3349835L,2017 Nov,29.9
Tasmania,Takeaway food services,A3349835L,2017 Dec,32.7
Tasmania,Takeaway food services,A3349835L,2018 Jan,27.5
Tasmania,Takeaway food services,A3349835L,2018 Feb,26.4
Tasmania,Takeaway food services,A3349835L,2018 Mar,29.2
Tasmania,Takeaway food services,A3349835L,2018 Apr,27.9
Tasmania,Takeaway food services,A3349835L,2018 May,30.1
Tasmania,Takeaway food services,A3349835L,2018 Jun,29.2
Tasmania,Takeaway food services,A3349835L,2018 Jul,29.6
Tasmania,Takeaway food services,A3349835L,2018 Aug,28.7
Tasmania,Takeaway food services,A3349835L,2018 Sep,29.3
Tasmania,Takeaway food services,A3349835L,2018 Oct,29.6
Tasmania,Takeaway food services,A3349835L,2018 Nov,28.9
Tasmania,Takeaway food services,A3349835L,2018 Dec,31.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Apr,36.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 May,36.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Jun,35.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Jul,34.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Aug,32.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Sep,33.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Oct,37.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Nov,40.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1982 Dec,45.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Jan,36.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Feb,38
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Mar,37
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Apr,35.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 May,34.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Jun,34.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Jul,35.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Aug,37.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Sep,36.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Oct,39.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Nov,42
Victoria,"Cafes, restaurants and catering services",A3349640L,1983 Dec,48.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Jan,38.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Feb,39.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Mar,41.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Apr,39.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 May,43.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Jun,40.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Jul,40.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Aug,43
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Sep,39.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Oct,43.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Nov,45.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1984 Dec,53.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Jan,43.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Feb,43.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Mar,46.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Apr,42.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 May,45.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Jun,41.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Jul,46.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Aug,50.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Sep,47.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Oct,52.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Nov,52.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1985 Dec,64
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Jan,49.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Feb,47.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Mar,48.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Apr,51.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 May,56.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Jun,50.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Jul,57.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Aug,59.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Sep,61.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Oct,65.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Nov,62.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1986 Dec,77.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Jan,55.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Feb,54.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Mar,58.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Apr,59.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 May,61.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Jun,56.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Jul,63.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Aug,61.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Sep,60.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Oct,66.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Nov,67.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1987 Dec,83.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Jan,55.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Feb,59
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Mar,67.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Apr,63.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 May,62.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Jun,65.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Jul,68.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Aug,68.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Sep,67
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Oct,68.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Nov,71.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1988 Dec,77.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Jan,71.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Feb,71.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Mar,83.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Apr,80.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 May,85.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Jun,83
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Jul,89.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Aug,87.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Sep,92
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Oct,91.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Nov,91.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1989 Dec,118.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Jan,91.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Feb,88.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Mar,104.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Apr,88.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 May,90.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Jun,84.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Jul,95.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Aug,89.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Sep,92.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Oct,91.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Nov,88.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1990 Dec,93.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Jan,84.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Feb,79.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Mar,78.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Apr,75.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 May,79.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Jun,80.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Jul,82.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Aug,83.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Sep,84.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Oct,79.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Nov,83
Victoria,"Cafes, restaurants and catering services",A3349640L,1991 Dec,90.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Jan,82.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Feb,77.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Mar,81.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Apr,78.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 May,76.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Jun,76.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Jul,77.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Aug,76.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Sep,86.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Oct,86.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Nov,87.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1992 Dec,104.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Jan,89.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Feb,79.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Mar,86.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Apr,84.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 May,89
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Jun,87.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Jul,93.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Aug,90.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Sep,93.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Oct,93
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Nov,100.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1993 Dec,112.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Jan,83
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Feb,82.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Mar,91.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Apr,87.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 May,86.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Jun,82.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Jul,90.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Aug,92.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Sep,98.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Oct,105.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Nov,101.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1994 Dec,109.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Jan,95.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Feb,94
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Mar,112.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Apr,100.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 May,100
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Jun,100.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Jul,98.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Aug,96.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Sep,100.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Oct,90.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Nov,104.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1995 Dec,108.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Jan,95.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Feb,87.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Mar,97.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Apr,96
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 May,98.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Jun,98
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Jul,101
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Aug,98.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Sep,95.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Oct,99.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Nov,102.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1996 Dec,116.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Jan,100.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Feb,88.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Mar,114.4
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Apr,108.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 May,108.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Jun,100.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Jul,108.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Aug,113.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Sep,110.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Oct,120.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Nov,115.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1997 Dec,133.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Jan,116.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Feb,103.3
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Mar,125.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Apr,127.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 May,129.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Jun,121.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Jul,133
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Aug,141.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Sep,137.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Oct,146.6
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Nov,143.7
Victoria,"Cafes, restaurants and catering services",A3349640L,1998 Dec,160.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Jan,150.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Feb,139.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Mar,161.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Apr,170.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 May,182.5
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Jun,179.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Jul,203.2
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Aug,210.9
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Sep,223.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Oct,219.8
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Nov,220.1
Victoria,"Cafes, restaurants and catering services",A3349640L,1999 Dec,251
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Jan,202.6
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Feb,189.6
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Mar,223
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Apr,182.7
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 May,207.7
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Jun,207.7
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Jul,194.3
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Aug,202.5
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Sep,192.4
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Oct,207.5
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Nov,200.3
Victoria,"Cafes, restaurants and catering services",A3349640L,2000 Dec,225.5
Victoria,"Cafes, restaurants and catering services",A3349640L,2001 Jan,200.6
Victoria,"Cafes, restaurants and catering services",A3349640L,2001 Feb,191.3
Victoria,"Cafes, restaurants and catering services",A3349640L,2001 Mar,223
Victoria,"Cafes, restaurants and catering services",A3349640L,2001 Apr,230.3
Victoria,"Cafes, restaurants and catering services",A3349640L,2001 May,225.6
Victoria,"Cafes, restaurants and catering services",A3349640L,2001 Jun,221.1
