ds,unique_id,Title,y
2007-07-31,CEU9092000001,Government: State Government,4832.0
2007-08-31,CEU9092000001,Government: State Government,4850.0
2007-09-30,CEU9092000001,Government: State Government,5134.0
2007-10-31,CEU9092000001,Government: State Government,5274.0
2007-11-30,CEU9092000001,Government: State Government,5302.0
2007-12-31,CEU9092000001,Government: State Government,5242.0
2008-01-31,CEU9092000001,Government: State Government,5047.0
2008-02-29,CEU9092000001,Government: State Government,5269.0
2008-03-31,CEU9092000001,Government: State Government,5293.0
2008-04-30,CEU9092000001,Government: State Government,5300.0
2008-05-31,CEU9092000001,Government: State Government,5205.0
2008-06-30,CEU9092000001,Government: State Government,4970.0
2008-07-31,CEU9092000001,Government: State Government,4901.0
2008-08-31,CEU9092000001,Government: State Government,4947.0
2008-09-30,CEU9092000001,Government: State Government,5197.0
2008-10-31,CEU9092000001,Government: State Government,5337.0
2008-11-30,CEU9092000001,Government: State Government,5363.0
2008-12-31,CEU9092000001,Government: State Government,5295.0
2009-01-31,CEU9092000001,Government: State Government,5116.0
2009-02-28,CEU9092000001,Government: State Government,5302.0
2009-03-31,CEU9092000001,Government: State Government,5320.0
2009-04-30,CEU9092000001,Government: State Government,5325.0
2009-05-31,CEU9092000001,Government: State Government,5228.0
2009-06-30,CEU9092000001,Government: State Government,4962.0
2009-07-31,CEU9092000001,Government: State Government,4838.0
2009-08-31,CEU9092000001,Government: State Government,4890.0
2009-09-30,CEU9092000001,Government: State Government,5156.0
2009-10-31,CEU9092000001,Government: State Government,5311.0
2009-11-30,CEU9092000001,Government: State Government,5325.0
2009-12-31,CEU9092000001,Government: State Government,5256.0
2010-01-31,CEU9092000001,Government: State Government,5053.0
2010-02-28,CEU9092000001,Government: State Government,5261.0
2010-03-31,CEU9092000001,Government: State Government,5280.0
2010-04-30,CEU9092000001,Government: State Government,5281.0
2010-05-31,CEU9092000001,Government: State Government,5173.0
2010-06-30,CEU9092000001,Government: State Government,4919.0
2010-07-31,CEU9092000001,Government: State Government,4850.0
2010-08-31,CEU9092000001,Government: State Government,4850.0
2010-09-30,CEU9092000001,Government: State Government,5139.0
2010-10-31,CEU9092000001,Government: State Government,5288.0
2010-11-30,CEU9092000001,Government: State Government,5313.0
2010-12-31,CEU9092000001,Government: State Government,5239.0
2011-01-31,CEU9092000001,Government: State Government,5037.0
2011-02-28,CEU9092000001,Government: State Government,5222.0
2011-03-31,CEU9092000001,Government: State Government,5239.0
2011-04-30,CEU9092000001,Government: State Government,5240.0
2011-05-31,CEU9092000001,Government: State Government,5118.0
2011-06-30,CEU9092000001,Government: State Government,4850.0
2011-07-31,CEU9092000001,Government: State Government,4754.0
2011-08-31,CEU9092000001,Government: State Government,4798.0
2011-09-30,CEU9092000001,Government: State Government,5096.0
2011-10-31,CEU9092000001,Government: State Government,5208.0
2011-11-30,CEU9092000001,Government: State Government,5224.0
2011-12-31,CEU9092000001,Government: State Government,5146.0
2012-01-31,CEU9092000001,Government: State Government,4944.0
2012-02-29,CEU9092000001,Government: State Government,5179.0
2012-03-31,CEU9092000001,Government: State Government,5199.0
2012-04-30,CEU9092000001,Government: State Government,5213.0
2012-05-31,CEU9092000001,Government: State Government,5083.0
2012-06-30,CEU9092000001,Government: State Government,4823.0
2012-07-31,CEU9092000001,Government: State Government,4743.0
2012-08-31,CEU9092000001,Government: State Government,4786.0
2012-09-30,CEU9092000001,Government: State Government,5097.0
2012-10-31,CEU9092000001,Government: State Government,5208.0
2012-11-30,CEU9092000001,Government: State Government,5228.0
2012-12-31,CEU9092000001,Government: State Government,5157.0
2013-01-31,CEU9092000001,Government: State Government,4928.0
2013-02-28,CEU9092000001,Government: State Government,5180.0
2013-03-31,CEU9092000001,Government: State Government,5205.0
2013-04-30,CEU9092000001,Government: State Government,5210.0
2013-05-31,CEU9092000001,Government: State Government,5077.0
2013-06-30,CEU9092000001,Government: State Government,4798.0
2013-07-31,CEU9092000001,Government: State Government,4709.0
2013-08-31,CEU9092000001,Government: State Government,4763.0
2013-09-30,CEU9092000001,Government: State Government,5073.0
2013-10-31,CEU9092000001,Government: State Government,5210.0
2013-11-30,CEU9092000001,Government: State Government,5237.0
2013-12-31,CEU9092000001,Government: State Government,5164.0
2014-01-31,CEU9092000001,Government: State Government,4955.0
2014-02-28,CEU9092000001,Government: State Government,5182.0
2014-03-31,CEU9092000001,Government: State Government,5211.0
2014-04-30,CEU9092000001,Government: State Government,5225.0
2014-05-31,CEU9092000001,Government: State Government,5083.0
2014-06-30,CEU9092000001,Government: State Government,4821.0
2014-07-31,CEU9092000001,Government: State Government,4701.0
2014-08-31,CEU9092000001,Government: State Government,4733.0
2014-09-30,CEU9092000001,Government: State Government,5071.0
2014-10-31,CEU9092000001,Government: State Government,5215.0
2014-11-30,CEU9092000001,Government: State Government,5229.0
2014-12-31,CEU9092000001,Government: State Government,5173.0
2015-01-31,CEU9092000001,Government: State Government,4972.0
2015-02-28,CEU9092000001,Government: State Government,5197.0
2015-03-31,CEU9092000001,Government: State Government,5220.0
2015-04-30,CEU9092000001,Government: State Government,5232.0
2015-05-31,CEU9092000001,Government: State Government,5094.0
2015-06-30,CEU9092000001,Government: State Government,4828.0
2015-07-31,CEU9092000001,Government: State Government,4748.0
2015-08-31,CEU9092000001,Government: State Government,4787.0
2015-09-30,CEU9092000001,Government: State Government,5120.0
2015-10-31,CEU9092000001,Government: State Government,5254.0
2015-11-30,CEU9092000001,Government: State Government,5267.0
2015-12-31,CEU9092000001,Government: State Government,5205.0
2016-01-31,CEU9092000001,Government: State Government,4999.0
2016-02-29,CEU9092000001,Government: State Government,5210.0
2016-03-31,CEU9092000001,Government: State Government,5247.0
2016-04-30,CEU9092000001,Government: State Government,5258.0
2016-05-31,CEU9092000001,Government: State Government,5108.0
2016-06-30,CEU9092000001,Government: State Government,4860.0
2016-07-31,CEU9092000001,Government: State Government,4786.0
2016-08-31,CEU9092000001,Government: State Government,4825.0
2016-09-30,CEU9092000001,Government: State Government,5184.0
2016-10-31,CEU9092000001,Government: State Government,5290.0
2016-11-30,CEU9092000001,Government: State Government,5315.0
2016-12-31,CEU9092000001,Government: State Government,5241.0
2017-01-31,CEU9092000001,Government: State Government,5059.0
2017-02-28,CEU9092000001,Government: State Government,5295.0
2017-03-31,CEU9092000001,Government: State Government,5318.0
2017-04-30,CEU9092000001,Government: State Government,5334.0
2017-05-31,CEU9092000001,Government: State Government,5183.0
2017-06-30,CEU9092000001,Government: State Government,4920.0
2017-07-31,CEU9092000001,Government: State Government,4844.0
2017-08-31,CEU9092000001,Government: State Government,4885.0
2017-09-30,CEU9092000001,Government: State Government,5203.0
2017-10-31,CEU9092000001,Government: State Government,5312.0
2017-11-30,CEU9092000001,Government: State Government,5355.0
2017-12-31,CEU9092000001,Government: State Government,5275.0
2018-01-31,CEU9092000001,Government: State Government,5054.0
2018-02-28,CEU9092000001,Government: State Government,5284.0
2018-03-31,CEU9092000001,Government: State Government,5311.0
2018-04-30,CEU9092000001,Government: State Government,5335.0
2018-05-31,CEU9092000001,Government: State Government,5178.0
2018-06-30,CEU9092000001,Government: State Government,4927.0
2018-07-31,CEU9092000001,Government: State Government,4850.0
2018-08-31,CEU9092000001,Government: State Government,4915.0
2018-09-30,CEU9092000001,Government: State Government,5250.0
2018-10-31,CEU9092000001,Government: State Government,5350.0
2018-11-30,CEU9092000001,Government: State Government,5361.0
2018-12-31,CEU9092000001,Government: State Government,5295.0
2019-01-31,CEU9092000001,Government: State Government,5081.0
2019-02-28,CEU9092000001,Government: State Government,5313.0
2019-03-31,CEU9092000001,Government: State Government,5342.0
2019-04-30,CEU9092000001,Government: State Government,5347.0
2019-05-31,CEU9092000001,Government: State Government,5166.0
2019-06-30,CEU9092000001,Government: State Government,4906.0
2019-07-31,CEU9092000001,Government: State Government,4843.0
2019-08-31,CEU9092000001,Government: State Government,4923.0
2019-09-30,CEU9092000001,Government: State Government,5271.0
1939-01-31,CEU9092161101,Government: State Government Education,
1939-02-28,CEU9092161101,Government: State Government Education,
1939-03-31,CEU9092161101,Government: State Government Education,
1939-04-30,CEU9092161101,Government: State Government Education,
1939-05-31,CEU9092161101,Government: State Government Education,
1939-06-30,CEU9092161101,Government: State Government Education,
1939-07-31,CEU9092161101,Government: State Government Education,
1939-08-31,CEU9092161101,Government: State Government Education,
1939-09-30,CEU9092161101,Government: State Government Education,
1939-10-31,CEU9092161101,Government: State Government Education,
1939-11-30,CEU9092161101,Government: State Government Education,
1939-12-31,CEU9092161101,Government: State Government Education,
1940-01-31,CEU9092161101,Government: State Government Education,
1940-02-29,CEU9092161101,Government: State Government Education,
1940-03-31,CEU9092161101,Government: State Government Education,
1940-04-30,CEU9092161101,Government: State Government Education,
1940-05-31,CEU9092161101,Government: State Government Education,
1940-06-30,CEU9092161101,Government: State Government Education,
1940-07-31,CEU9092161101,Government: State Government Education,
1940-08-31,CEU9092161101,Government: State Government Education,
1940-09-30,CEU9092161101,Government: State Government Education,
1940-10-31,CEU9092161101,Government: State Government Education,
1940-11-30,CEU9092161101,Government: State Government Education,
1940-12-31,CEU9092161101,Government: State Government Education,
1941-01-31,CEU9092161101,Government: State Government Education,
1941-02-28,CEU9092161101,Government: State Government Education,
1941-03-31,CEU9092161101,Government: State Government Education,
1941-04-30,CEU9092161101,Government: State Government Education,
1941-05-31,CEU9092161101,Government: State Government Education,
1941-06-30,CEU9092161101,Government: State Government Education,
1941-07-31,CEU9092161101,Government: State Government Education,
1941-08-31,CEU9092161101,Government: State Government Education,
1941-09-30,CEU9092161101,Government: State Government Education,
1941-10-31,CEU9092161101,Government: State Government Education,
1941-11-30,CEU9092161101,Government: State Government Education,
1941-12-31,CEU9092161101,Government: State Government Education,
1942-01-31,CEU9092161101,Government: State Government Education,
1942-02-28,CEU9092161101,Government: State Government Education,
1942-03-31,CEU9092161101,Government: State Government Education,
1942-04-30,CEU9092161101,Government: State Government Education,
1942-05-31,CEU9092161101,Government: State Government Education,
1942-06-30,CEU9092161101,Government: State Government Education,
1942-07-31,CEU9092161101,Government: State Government Education,
1942-08-31,CEU9092161101,Government: State Government Education,
1942-09-30,CEU9092161101,Government: State Government Education,
1942-10-31,CEU9092161101,Government: State Government Education,
1942-11-30,CEU9092161101,Government: State Government Education,
1942-12-31,CEU9092161101,Government: State Government Education,
1943-01-31,CEU9092161101,Government: State Government Education,
1943-02-28,CEU9092161101,Government: State Government Education,
1943-03-31,CEU9092161101,Government: State Government Education,
1943-04-30,CEU9092161101,Government: State Government Education,
1943-05-31,CEU9092161101,Government: State Government Education,
1943-06-30,CEU9092161101,Government: State Government Education,
1943-07-31,CEU9092161101,Government: State Government Education,
1943-08-31,CEU9092161101,Government: State Government Education,
1943-09-30,CEU9092161101,Government: State Government Education,
1943-10-31,CEU9092161101,Government: State Government Education,
1943-11-30,CEU9092161101,Government: State Government Education,
1943-12-31,CEU9092161101,Government: State Government Education,
1944-01-31,CEU9092161101,Government: State Government Education,
1944-02-29,CEU9092161101,Government: State Government Education,
1944-03-31,CEU9092161101,Government: State Government Education,
1944-04-30,CEU9092161101,Government: State Government Education,
1944-05-31,CEU9092161101,Government: State Government Education,
1944-06-30,CEU9092161101,Government: State Government Education,
1944-07-31,CEU9092161101,Government: State Government Education,
1944-08-31,CEU9092161101,Government: State Government Education,
1944-09-30,CEU9092161101,Government: State Government Education,
